190637;99;выручка;50674,09;17564,04;;;;68238,13
190639;1;материалы;0,00;;;;;0,00
190639;4;фот;204,57;;;;;204,57
190639;5;соц.стр.;53,13;;;;;53,13
190639;7;накладные;302,36;;;;;302,36
190639;9;командировки;0,00;;;;;0,00
190639;98;прибыль;108,54;;;;;108,54
190639;99;выручка;668,60;;;;;668,60
190652;1;материалы;0,00;;;;;0,00
190652;4;фот;30,90;;;;;30,90
190652;5;соц.стр.;8,10;;;;;8,10
190652;7;накладные;45,67;;;;;45,67
190652;9;командировки;0,00;;;;;0,00
190652;98;прибыль;2532,57;;;;;2532,57
190652;99;выручка;2617,24;;;;;2617,24
190662;1;материалы;0,00;2593,84;;;;2593,84
190662;24;прочие прямые;224,20;0,00;0,00;0,00;0,00;224,20
190662;4;фот;14351,80;1811,50;;;;16163,30
190662;5;соц.стр.;3735,70;472,90;;;;4208,60
190662;7;накладные;20236,00;4637,30;;;;24873,30
190662;9;командировки;0,00;0,00;;;;0,00
190662;98;прибыль;11110,29;1730,43;;;;12840,72
190662;99;выручка;49657,99;11245,97;0,00;0,00;0,00;60903,96
190663;1;материалы;0,00;633,80;;;;633,80
190663;4;фот;12692,67;1400,90;;;;14093,57
190663;5;соц.стр.;3309,55;366,20;;;;3675,75
190663;7;накладные;18759,78;3755,00;;;;22514,78
190663;9;командировки;36,40;36,40;;;;72,80
190663;98;прибыль;6961,64;1544,45;;;;8506,09
190663;99;выручка;41760,04;7736,75;;;;49496,79
190671;1;материалы;4453,18;98,41;;;;4551,59
190671;4;фот;9742,19;1603,10;;;;11345,29
190671;5;соц.стр.;2475,60;414,07;;;;2889,67
190671;7;накладные;14398,95;4240,97;;;;18639,92
190671;9;командировки;61,93;7,13;;;;69,06
190671;98;прибыль;5338,79;1250,00;;;;6588,79
190671;99;выручка;36470,64;7613,68;;;;44084,32
190672;1;материалы;0,00;427,61;;;;427,61
190672;4;фот;20336,99;1076,50;;;;21413,49
190672;5;соц.стр.;5001,38;264,80;;;;5266,18
190672;7;накладные;26442,10;2503,58;;;;28945,68
190672;9;командировки;0,00;24,57;;;;24,57
190672;98;прибыль;10356,00;773,90;;;;11129,90
190672;99;выручка;62136,47;5070,96;;;;67207,44
190765;1;материалы;666,28;422,90;;;;1089,18
190765;4;фот;15115,37;2396,33;;;;17511,70
190765;5;соц.стр.;3742,96;618,54;;;;4361,50
190765;7;накладные;17684,98;4695,53;;;;22380,51
190765;9;командировки;551,96;5,20;;;;557,16
190765;98;прибыль;7419,00;1543,10;;;;8962,10
190765;99;выручка;45180,55;9681,60;;;;54862,15
190773;1;материалы;763,53;2440,29;;;;3203,82
190773;4;фот;19924,83;2582,99;;;;22507,82
190773;5;соц.стр.;5020,39;669,60;;;;5689,99
190773;7;накладные;23312,06;5044,33;;;;28356,39
190773;9;командировки;0,00;43,28;;;;43,28
190773;98;прибыль;9651,46;1668,00;;;;11319,46
190773;99;выручка;58672,27;12448,49;;;;71120,76
190781;1;материалы;0,00;149,58;;;;149,58
190781;4;фот;8680,30;850,70;;;;9531,00
190781;5;соц.стр.;2268,18;219,05;;;;2487,23
190781;7;накладные;10155,95;1648,07;;;;11804,02
190781;9;командировки;0,00;0,00;;;;0,00
190781;98;прибыль;4220,88;543,55;;;;4764,43
190781;99;выручка;25325,31;3410,95;;;;28736,26
190791;1;материалы;0,00;0,00;;;;0,00
190791;4;фот;7483,48;218,32;;;;7701,80
